1913,22.86,1006.17,-2.54,000.38:000.87:000.15,400,1,0.0
1914,22.86,1006.17,-2.58,000.37:000.87:000.14,400,0,0.0
1915,22.85,1006.17,-2.55,000.38:000.87:000.15,400,3,0.0
1916,22.85,1006.17,-2.56,000.38:000.88:000.14,400,4,0.0
1917,22.84,1006.17,-2.59,000.38:000.88:000.14,400,5,0.0
1918,22.84,1006.17,-2.59,000.38:000.87:000.14,400,3,0.0
1919,22.84,1006.17,-2.55,000.38:000.88:000.14,400,2,0.0
1920,22.84,1006.16,-2.51,000.38:000.88:000.15,400,0,0.0
1921,22.84,1006.16,-2.48,000.38:000.88:000.13,400,2,0.0
1922,22.84,1006.16,-2.49,000.37:000.88:000.14,400,1,0.0
1923,22.84,1006.17,-2.54,000.38:000.88:000.15,400,3,0.0
1924,22.84,1006.17,-2.6,000.38:000.88:000.15,400,5,0.0
1925,22.83,1006.18,-2.64,000.38:000.88:000.15,400,2,0.0
1926,22.83,1006.18,-2.66,000.38:000.88:000.15,400,4,0.0
1927,22.83,1006.18,-2.67,000.38:000.88:000.14,400,2,0.0
1928,22.83,1006.18,-2.63,000.38:000.88:000.15,400,4,0.0
1929,22.83,1006.18,-2.62,000.38:000.88:000.14,400,8,0.0
1930,22.83,1006.18,-2.63,000.38:000.88:000.14,400,4,0.0
1931,22.83,1006.18,-2.61,000.38:000.88:000.15,400,16,0.0
1932,22.83,1006.17,-2.59,000.38:000.87:000.14,400,12,0.0
1933,22.83,1006.17,-2.59,000.38:000.88:000.14,400,22,0.0
1934,22.82,1006.18,-2.61,000.38:000.88:000.15,400,18,0.0
1935,22.82,1006.18,-2.64,000.38:000.88:000.15,400,26,0.0
1936,22.82,1006.17,-2.59,000.38:000.88:000.15,400,29,0.0
1937,22.82,1006.17,-2.6,000.38:000.88:000.14,400,29,0.0
1938,22.82,1006.17,-2.58,000.38:000.88:000.15,400,34,0.0
1939,22.82,1006.17,-2.53,000.38:000.88:000.14,400,36,0.0
1940,22.82,1006.17,-2.54,000.38:000.88:000.15,400,31,0.0
1941,22.82,1006.16,-2.52,000.38:000.88:000.15,400,34,0.0
1942,22.83,1006.16,-2.51,000.38:000.88:000.14,400,40,0.0
1943,22.82,1006.17,-2.54,000.38:000.88:000.15,400,41,0.0
1944,22.82,1006.17,-2.53,000.38:000.88:000.15,400,46,0.0
1945,22.83,1006.17,-2.55,000.38:000.88:000.14,400,35,0.0
1946,22.83,1006.16,-2.47,000.38:000.88:000.15,400,42,0.0
1947,22.83,1006.15,-2.38,000.38:000.88:000.15,400,40,0.0
1948,22.83,1006.14,-2.34,000.38:000.88:000.14,400,34,0.0
1949,22.83,1006.15,-2.39,000.37:000.87:000.16,400,36,0.0
1950,22.83,1006.15,-2.44,000.38:000.88:000.15,400,32,0.0
1951,22.83,1006.15,-2.43,000.38:000.88:000.14,400,37,0.0
1952,22.83,1006.16,-2.45,000.38:000.88:000.15,400,31,0.0
1953,22.83,1006.16,-2.45,000.38:000.88:000.15,400,32,0.0
1954,22.83,1006.16,-2.44,000.38:000.88:000.15,400,29,0.0
1955,22.83,1006.15,-2.38,000.37:000.88:000.14,400,31,0.0
1956,22.83,1006.15,-2.38,000.38:000.88:000.14,400,31,0.0
1957,22.83,1006.15,-2.4,000.38:000.88:000.14,400,34,0.0
1958,22.83,1006.16,-2.45,000.38:000.88:000.15,400,27,0.0
1959,22.83,1006.16,-2.49,000.38:000.88:000.15,400,24,0.0
1960,22.83,1006.16,-2.48,000.38:000.88:000.15,400,19,0.0
1961,22.83,1006.16,-2.46,000.38:000.88:000.14,400,22,0.0
1962,22.83,1006.16,-2.46,000.38:000.88:000.13,400,28,0.0
1963,22.83,1006.15,-2.41,000.38:000.88:000.15,400,23,0.0
1964,22.83,1006.16,-2.46,000.38:000.88:000.15,400,24,0.0
1965,22.83,1006.16,-2.49,000.38:000.87:000.14,400,16,0.0
1966,22.84,1006.16,-2.49,000.38:000.88:000.15,400,25,0.0
1967,22.84,1006.16,-2.49,000.38:000.88:000.15,400,26,0.0
1968,22.84,1006.17,-2.57,000.38:000.88:000.15,400,24,0.0
1969,22.84,1006.16,-2.52,000.38:000.88:000.14,400,22,0.0
1970,22.84,1006.17,-2.57,000.38:000.88:000.15,400,19,0.0
1971,22.84,1006.17,-2.61,000.38:000.88:000.14,400,30,0.0
1972,22.84,1006.18,-2.63,000.38:000.88:000.15,400,23,0.0
1973,22.84,1006.18,-2.64,000.38:000.88:000.15,400,25,0.0
1974,22.84,1006.17,-2.58,000.38:000.88:000.15,400,30,0.0
1975,22.85,1006.17,-2.59,000.38:000.88:000.15,400,32,0.0
1976,22.85,1006.17,-2.58,000.38:000.88:000.14,400,31,0.0
1977,22.85,1006.17,-2.53,000.38:000.88:000.15,400,30,0.0
1978,22.85,1006.16,-2.5,000.38:000.88:000.14,400,38,0.0
1979,22.85,1006.17,-2.54,000.38:000.88:000.15,400,42,0.0
1980,22.85,1006.16,-2.48,000.38:000.88:000.15,400,41,0.0
1981,22.86,1006.16,-2.46,000.38:000.88:000.15,400,43,0.0
1982,22.86,1006.15,-2.39,000.38:000.88:000.15,400,49,0.0
1983,22.86,1006.15,-2.36,000.38:000.88:000.15,400,50,0.0
1984,22.86,1006.15,-2.39,000.38:000.87:000.14,400,55,0.0
1985,22.86,1006.15,-2.41,000.38:000.88:000.15,400,49,0.0
1986,22.86,1006.15,-2.43,000.38:000.88:000.14,400,56,0.0
1987,22.86,1006.15,-2.4,000.38:000.87:000.15,400,51,0.0
1988,22.86,1006.15,-2.41,000.38:000.88:000.15,400,47,0.0
1989,22.86,1006.15,-2.42,000.38:000.88:000.14,400,55,0.0
1990,22.86,1006.15,-2.41,000.38:000.88:000.14,400,54,0.0
1991,22.86,1006.15,-2.4,000.37:000.88:000.15,400,52,0.0
1992,22.86,1006.15,-2.39,000.38:000.88:000.15,400,49,0.0
1993,22.86,1006.15,-2.37,000.38:000.88:000.15,400,56,0.0
1994,22.86,1006.15,-2.42,000.38:000.87:000.14,400,51,0.0
1995,22.86,1006.15,-2.43,000.38:000.88:000.15,400,56,0.0
1996,22.86,1006.15,-2.42,000.38:000.88:000.14,400,48,0.0
1997,22.86,1006.16,-2.51,000.38:000.87:000.15,400,49,0.0
1998,22.86,1006.17,-2.55,000.38:000.88:000.15,400,49,0.0
1999,22.86,1006.17,-2.54,000.38:000.88:000.15,400,50,0.0
2000,22.86,1006.16,-2.46,000.38:000.88:000.15,400,50,0.0
2001,22.86,1006.15,-2.44,000.38:000.88:000.15,400,53,0.0
2002,22.86,1006.16,-2.51,000.38:000.87:000.15,400,49,0.0
2003,22.87,1006.17,-2.53,000.38:000.88:000.14,400,49,0.0
2004,22.86,1006.15,-2.4,000.38:000.88:000.14,400,42,0.0
2005,22.87,1006.15,-2.39,000.38:000.87:000.14,400,42,0.0
2006,22.87,1006.15,-2.36,000.38:000.88:000.14,400,42,0.0
2007,22.87,1006.14,-2.34,000.38:000.87:000.15,400,35,0.0
2008,22.87,1006.15,-2.38,000.38:000.87:000.15,400,40,0.0
2009,22.86,1006.16,-2.44,000.38:000.88:000.15,400,40,0.0
2010,22.86,1006.15,-2.43,000.38:000.88:000.14,400,38,0.0
2011,22.86,1006.16,-2.46,000.38:000.87:000.15,400,32,0.0
2012,22.86,1006.16,-2.45,000.38:000.88:000.15,400,38,0.0
2013,22.86,1006.16,-2.47,000.38:000.88:000.13,400,30,0.0
2014,22.86,1006.16,-2.48,000.38:000.88:000.15,400,26,0.0
2015,22.86,1006.16,-2.46,000.38:000.88:000.15,400,29,0.0
2016,22.86,1006.16,-2.48,000.38:000.88:000.13,400,27,0.0
2017,22.86,1006.16,-2.49,000.38:000.87:000.15,400,21,0.0
2018,22.86,1006.16,-2.48,000.38:000.88:000.15,400,18,0.0
2019,22.86,1006.16,-2.48,000.38:000.88:000.15,400,20,0.0
2020,22.85,1006.16,-2.48,000.38:000.88:000.14,400,20,0.0
2021,22.85,1006.15,-2.44,000.38:000.87:000.14,400,13,0.0
2022,22.85,1006.16,-2.48,000.38:000.87:000.16,400,25,0.0
2023,22.85,1006.16,-2.48,000.37:000.88:000.13,400,14,0.0
2024,22.85,1006.16,-2.45,000.38:000.88:000.14,400,20,0.0
2025,22.85,1006.16,-2.44,000.38:000.88:000.15,400,18,0.0
2026,22.85,1006.15,-2.4,000.38:000.87:000.14,400,16,0.0
2027,22.85,1006.15,-2.43,000.38:000.88:000.14,400,23,0.0
2028,22.85,1006.16,-2.49,000.38:000.88:000.15,400,23,0.0
2029,22.85,1006.15,-2.43,000.38:000.88:000.14,400,22,0.0
2030,22.84,1006.15,-2.43,000.38:000.88:000.15,400,23,0.0
2031,22.84,1006.15,-2.44,000.38:000.88:000.15,400,28,0.0
2032,22.84,1006.16,-2.46,000.38:000.88:000.14,400,26,0.0
2033,22.84,1006.16,-2.47,000.38:000.87:000.15,400,24,0.0
2034,22.84,1006.15,-2.41,000.38:000.88:000.14,400,22,0.0
2035,22.84,1006.16,-2.47,000.38:000.87:000.15,400,30,0.0
2036,22.85,1006.16,-2.46,000.38:000.88:000.15,400,31,0.0
2037,22.85,1006.16,-2.46,000.38:000.88:000.14,400,32,0.0
2038,22.85,1006.16,-2.44,000.37:000.87:000.14,400,32,0.0
2039,22.85,1006.15,-2.4,000.38:000.88:000.14,400,30,0.0
2040,22.85,1006.15,-2.41,000.38:000.87:000.16,400,32,0.0
2041,22.85,1006.15,-2.42,000.38:000.88:000.15,400,34,0.0
2042,22.85,1006.16,-2.47,000.38:000.88:000.14,400,30,0.0
2043,22.86,1006.16,-2.51,000.38:000.88:000.13,400,32,0.0
2044,22.86,1006.16,-2.51,000.37:000.88:000.14,400,32,0.0
2045,22.86,1006.16,-2.5,000.38:000.88:000.14,400,36,0.0
2046,22.86,1006.16,-2.5,000.38:000.88:000.14,400,31,0.0
2047,22.86,1006.17,-2.58,000.38:000.88:000.14,400,29,0.0
2048,22.86,1006.18,-2.62,000.38:000.87:000.15,400,37,0.0
2049,22.86,1006.18,-2.61,000.38:000.88:000.13,400,29,0.0
2050,22.86,1006.18,-2.68,000.38:000.88:000.14,400,29,0.0
2051,22.86,1006.19,-2.71,000.38:000.88:000.15,400,31,0.0
2052,22.85,1006.17,-2.56,000.38:000.87:000.14,400,32,0.0
2053,22.85,1006.17,-2.56,000.38:000.88:000.15,400,28,0.0
2054,22.85,1006.17,-2.56,000.38:000.87:000.14,400,27,0.0
2055,22.85,1006.17,-2.55,000.38:000.88:000.14,400,26,0.0
2056,22.85,1006.16,-2.52,000.38:000.87:000.15,400,20,0.0
2057,22.85,1006.16,-2.5,000.38:000.88:000.14,400,24,0.0
2058,22.85,1006.16,-2.45,000.38:000.88:000.15,400,30,0.0
2059,22.85,1006.16,-2.45,000.38:000.88:000.14,400,22,0.0
2060,22.85,1006.16,-2.45,000.38:000.88:000.14,400,23,0.0
2061,22.85,1006.16,-2.44,000.38:000.88:000.15,400,16,0.0
2062,22.85,1006.16,-2.47,000.38:000.88:000.14,400,21,0.0
2063,22.85,1006.16,-2.47,000.38:000.88:000.14,400,16,0.0
2064,22.85,1006.16,-2.48,000.38:000.88:000.14,400,28,0.0
2065,22.85,1006.16,-2.49,000.38:000.88:000.14,400,28,0.0
2066,22.85,1006.16,-2.49,000.38:000.87:000.14,400,32,0.0
2067,22.85,1006.16,-2.44,000.38:000.88:000.14,400,30,0.0
2068,22.85,1006.15,-2.4,000.38:000.88:000.14,400,28,0.0
2069,22.85,1006.15,-2.39,000.38:000.87:000.14,400,27,0.0
2070,22.86,1006.15,-2.4,000.38:000.88:000.14,400,30,0.0
2071,22.86,1006.16,-2.44,000.38:000.88:000.15,400,29,0.0
2072,22.86,1006.16,-2.46,000.38:000.88:000.14,400,26,0.0
2073,22.86,1006.15,-2.43,000.38:000.87:000.14,400,30,0.0
2074,22.86,1006.15,-2.42,000.38:000.88:000.14,400,30,0.0
2075,22.86,1006.15,-2.39,000.38:000.88:000.15,400,28,0.0
2076,22.86,1006.14,-2.31,000.38:000.88:000.14,400,25,0.0
2077,22.86,1006.14,-2.34,000.38:000.87:000.14,400,24,0.0
2078,22.86,1006.15,-2.39,000.38:000.88:000.14,400,25,0.0
2079,22.86,1006.15,-2.41,000.38:000.88:000.15,400,22,0.0
2080,22.86,1006.16,-2.45,000.38:000.88:000.15,400,25,0.0
2081,22.86,1006.15,-2.44,000.37:000.88:000.15,400,25,0.0
2082,22.86,1006.16,-2.49,000.38:000.88:000.14,400,22,0.0
2083,22.86,1006.17,-2.53,000.38:000.88:000.14,400,29,0.0
2084,22.86,1006.16,-2.5,000.38:000.88:000.14,400,18,0.0
2085,22.86,1006.16,-2.49,000.38:000.88:000.15,400,22,0.0
2086,22.86,1006.16,-2.49,000.38:000.87:000.14,400,31,0.0
2087,22.86,1006.17,-2.56,000.39:000.88:000.15,400,19,0.0
2088,22.87,1006.17,-2.57,000.38:000.87:000.14,400,25,0.0
2089,22.87,1006.17,-2.59,000.38:000.88:000.14,400,29,0.0
2090,22.87,1006.17,-2.53,000.38:000.88:000.14,400,26,0.0
2091,22.87,1006.16,-2.51,000.38:000.88:000.15,400,29,0.0
2092,22.87,1006.16,-2.46,000.38:000.88:000.15,400,30,0.0
2093,22.87,1006.15,-2.43,000.38:000.88:000.14,400,27,0.0
2094,22.87,1006.15,-2.39,000.38:000.87:000.14,400,27,0.0
2095,22.87,1006.15,-2.37,000.38:000.88:000.15,400,30,0.0
2096,22.87,1006.15,-2.42,000.38:000.88:000.15,400,25,0.0
2097,22.87,1006.15,-2.42,000.38:000.88:000.16,400,28,0.0
2098,22.87,1006.15,-2.38,000.37:000.87:000.15,400,33,0.0
2099,22.87,1006.15,-2.4,000.38:000.88:000.15,400,35,0.0
2100,22.87,1006.15,-2.4,000.38:000.88:000.14,400,31,0.0
2101,22.87,1006.15,-2.4,000.38:000.88:000.14,400,25,0.0
2102,22.87,1006.16,-2.45,000.38:000.88:000.14,400,29,0.0
2103,22.87,1006.16,-2.46,000.38:000.87:000.15,400,25,0.0
2104,22.87,1006.16,-2.5,000.38:000.88:000.15,400,26,0.0
2105,22.87,1006.16,-2.5,000.38:000.87:000.15,400,33,0.0
2106,22.87,1006.15,-2.44,000.38:000.88:000.15,400,26,0.0
2107,22.87,1006.16,-2.46,000.38:000.87:000.15,400,32,0.0
2108,22.87,1006.16,-2.5,000.38:000.88:000.15,400,39,0.0
2109,22.87,1006.16,-2.46,000.37:000.88:000.14,400,28,0.0
2110,22.88,1006.15,-2.42,000.38:000.88:000.15,400,33,0.0
2111,22.88,1006.15,-2.36,000.38:000.88:000.14,400,31,0.0
2112,22.88,1006.15,-2.38,000.38:000.88:000.14,400,24,0.0
2113,22.88,1006.15,-2.42,000.37:000.87:000.16,400,30,0.0
2114,22.88,1006.16,-2.45,000.38:000.87:000.15,400,26,0.0
2115,22.88,1006.16,-2.48,000.38:000.87:000.15,400,25,0.0
2116,22.88,1006.15,-2.43,000.38:000.87:000.14,400,23,0.0
2117,22.88,1006.17,-2.53,000.38:000.87:000.15,400,30,0.0
2118,22.88,1006.16,-2.52,000.38:000.88:000.15,400,16,0.0
2119,22.88,1006.16,-2.49,000.38:000.88:000.15,400,17,0.0
2120,22.88,1006.16,-2.5,000.38:000.88:000.15,400,24,0.0
2121,22.88,1006.16,-2.47,000.38:000.88:000.14,400,23,0.0
2122,22.88,1006.16,-2.45,000.38:000.88:000.14,400,21,0.0
2123,22.88,1006.16,-2.49,000.38:000.88:000.14,400,21,0.0
2124,22.88,1006.17,-2.53,000.38:000.87:000.15,400,16,0.0
2125,22.88,1006.17,-2.53,000.39:000.88:000.15,400,18,0.0
2126,22.88,1006.17,-2.54,000.38:000.88:000.14,400,15,0.0
2127,22.88,1006.17,-2.52,000.38:000.88:000.15,400,12,0.0
2128,22.88,1006.16,-2.52,000.38:000.88:000.16,400,17,0.0
2129,22.88,1006.17,-2.54,000.38:000.88:000.15,400,14,0.0
2130,22.88,1006.16,-2.47,000.38:000.88:000.15,400,14,0.0
2131,22.88,1006.16,-2.46,000.38:000.88:000.15,400,6,0.0
2132,22.88,1006.15,-2.43,000.38:000.88:000.14,400,12,0.0
2133,22.88,1006.15,-2.44,000.38:000.88:000.16,400,6,0.0
2134,22.88,1006.16,-2.47,000.38:000.88:000.15,400,9,0.0
2135,22.88,1006.16,-2.48,000.38:000.88:000.15,400,8,0.0
2136,22.88,1006.16,-2.45,000.38:000.87:000.13,400,9,0.0
2137,22.88,1006.16,-2.48,000.38:000.88:000.15,400,2,0.0
2138,22.88,1006.16,-2.48,000.38:000.88:000.14,400,7,0.0
2139,22.87,1006.16,-2.49,000.38:000.88:000.13,400,6,0.0
2140,22.87,1006.16,-2.47,000.38:000.87:000.16,400,0,0.0
2141,22.87,1006.16,-2.49,000.38:000.88:000.14,400,5,0.0
2142,22.87,1006.17,-2.53,000.38:000.87:000.14,400,1,0.0
2143,22.87,1006.17,-2.6,000.38:000.88:000.15,400,0,0.0
2144,22.87,1006.17,-2.6,000.38:000.87:000.14,400,1,0.0
2145,22.87,1006.17,-2.58,000.38:000.88:000.15,400,0,0.0
2146,22.87,1006.17,-2.53,000.38:000.87:000.15,400,5,0.0
2147,22.87,1006.16,-2.5,000.38:000.87:000.15,400,0,0.0
2148,22.87,1006.16,-2.48,000.38:000.87:000.14,400,0,0.0
2149,22.87,1006.16,-2.5,000.38:000.88:000.14,400,0,0.0
2150,22.87,1006.16,-2.45,000.38:000.87:000.15,400,0,0.0
2151,22.87,1006.16,-2.5,000.38:000.88:000.15,400,0,0.0
2152,22.87,1006.17,-2.56,000.38:000.87:000.14,400,2,0.0
2153,22.87,1006.17,-2.58,000.38:000.87:000.14,400,2,0.0
2154,22.87,1006.17,-2.56,000.38:000.88:000.15,400,3,0.0
2155,22.87,1006.16,-2.52,000.38:000.87:000.14,400,0,0.0
2156,22.87,1006.16,-2.49,000.38:000.87:000.14,400,0,0.0
2157,22.87,1006.16,-2.5,000.38:000.87:000.14,400,1,0.0
2158,22.87,1006.17,-2.53,000.38:000.88:000.14,400,1,0.0
2159,22.87,1006.17,-2.54,000.38:000.88:000.15,400,0,0.0
2160,22.87,1006.17,-2.53,000.38:000.88:000.15,400,4,0.0
2161,22.87,1006.17,-2.57,000.38:000.88:000.14,400,0,0.0
2162,22.87,1006.17,-2.57,000.38:000.88:000.15,400,0,0.0
2163,22.87,1006.17,-2.56,000.38:000.87:000.15,400,2,0.0
2164,22.87,1006.16,-2.51,000.38:000.88:000.15,400,0,0.0
2165,22.87,1006.16,-2.49,000.38:000.87:000.14,400,0,0.0
2166,22.87,1006.17,-2.58,000.38:000.88:000.15,400,0,0.0
2167,22.87,1006.16,-2.51,000.38:000.88:000.14,400,0,0.0
2168,22.87,1006.17,-2.53,000.38:000.87:000.14,400,3,0.0
2169,22.86,1006.17,-2.53,000.38:000.88:000.15,400,1,0.0
2170,22.86,1006.17,-2.54,000.38:000.88:000.14,400,0,0.0
2171,22.86,1006.17,-2.53,000.38:000.87:000.15,400,0,0.0
2172,22.86,1006.17,-2.57,000.38:000.88:000.14,400,1,0.0
2173,22.87,1006.17,-2.53,000.38:000.87:000.14,400,4,0.0
2174,22.86,1006.17,-2.54,000.38:000.87:000.14,400,0,0.0
2175,22.87,1006.17,-2.53,000.38:000.88:000.14,400,0,0.0
2176,22.87,1006.16,-2.51,000.38:000.88:000.14,400,0,0.0
2177,22.87,1006.17,-2.55,000.38:000.87:000.15,400,4,0.0
2178,22.87,1006.16,-2.51,000.38:000.87:000.15,400,0,0.0
2179,22.87,1006.16,-2.52,000.38:000.88:000.15,400,3,0.0
2180,22.87,1006.17,-2.54,000.38:000.88:000.15,400,0,0.0
2181,22.87,1006.17,-2.54,000.38:000.88:000.14,400,0,0.0
2182,22.87,1006.16,-2.51,000.38:000.88:000.14,400,0,0.0
2183,22.87,1006.17,-2.53,000.38:000.88:000.15,400,0,0.0
2184,22.87,1006.17,-2.57,000.38:000.87:000.15,400,0,0.0
2185,22.87,1006.17,-2.54,000.38:000.87:000.15,400,0,0.0
2186,22.87,1006.17,-2.58,000.37:000.88:000.15,400,0,0.0
2187,22.87,1006.17,-2.6,000.38:000.87:000.14,400,0,0.0
2188,22.86,1006.17,-2.6,000.38:000.88:000.14,400,0,0.0
2189,22.86,1006.16,-2.51,000.38:000.88:000.15,400,0,0.0
2190,22.86,1006.16,-2.52,000.38:000.88:000.14,400,0,0.0
2191,22.86,1006.16,-2.5,000.38:000.88:000.14,400,0,0.0
2192,22.86,1006.16,-2.51,000.38:000.88:000.14,400,0,0.0
2193,22.86,1006.17,-2.53,000.38:000.88:000.14,400,0,0.0
2194,22.86,1006.16,-2.49,000.38:000.87:000.14,400,0,0.0
2195,22.85,1006.16,-2.52,000.38:000.87:000.14,400,0,0.0
2196,22.85,1006.16,-2.46,000.38:000.88:000.14,400,0,0.0
2197,22.85,1006.16,-2.47,000.38:000.88:000.15,400,0,0.0
2198,22.85,1006.16,-2.48,000.38:000.87:000.14,400,0,0.0
2199,22.85,1006.17,-2.53,000.38:000.87:000.14,400,0,0.0
2200,22.85,1006.17,-2.54,000.38:000.87:000.15,400,0,0.0
2201,22.85,1006.16,-2.5,000.38:000.88:000.14,400,0,0.0
2202,22.84,1006.16,-2.49,000.38:000.88:000.15,400,0,0.0
2203,22.84,1006.16,-2.48,000.38:000.88:000.15,400,0,0.0
2204,22.84,1006.17,-2.53,000.38:000.87:000.14,400,0,0.0
2205,22.84,1006.17,-2.57,000.38:000.88:000.14,400,0,0.0
2206,22.84,1006.17,-2.56,000.38:000.88:000.14,400,0,0.0
2207,22.84,1006.17,-2.57,000.38:000.88:000.15,400,0,0.0
2208,22.84,1006.18,-2.61,000.38:000.88:000.15,400,0,0.0
2209,22.84,1006.17,-2.54,000.37:000.88:000.14,400,0,0.0
2210,22.84,1006.17,-2.53,000.39:000.87:000.15,400,0,0.0
2211,22.84,1006.17,-2.52,000.38:000.88:000.14,400,0,0.0
2212,22.84,1006.16,-2.49,000.38:000.87:000.15,400,0,0.0
2213,22.84,1006.16,-2.51,000.38:000.88:000.15,400,0,0.0
2214,22.84,1006.16,-2.52,000.38:000.88:000.14,400,0,0.0
2215,22.84,1006.16,-2.5,000.37:000.88:000.15,400,0,0.0
2216,22.84,1006.16,-2.46,000.38:000.87:000.15,400,0,0.0
2217,22.84,1006.16,-2.47,000.38:000.88:000.14,400,0,0.0
2218,22.83,1006.16,-2.46,000.38:000.88:000.14,400,0,0.0
2219,22.83,1006.16,-2.47,000.38:000.88:000.15,400,0,0.0
2220,22.84,1006.16,-2.47,000.38:000.88:000.14,400,0,0.0
2221,22.84,1006.15,-2.43,000.38:000.88:000.13,400,0,0.0
2222,22.84,1006.15,-2.43,000.38:000.88:000.15,400,0,0.0
2223,22.84,1006.16,-2.45,000.38:000.88:000.15,400,0,0.0
2224,22.84,1006.16,-2.48,000.38:000.88:000.14,400,0,0.0
2225,22.84,1006.16,-2.46,000.38:000.87:000.15,400,0,0.0
2226,22.84,1006.15,-2.42,000.38:000.88:000.15,400,0,0.0
2227,22.84,1006.16,-2.49,000.38:000.87:000.14,400,0,0.0
2228,22.84,1006.16,-2.49,000.38:000.88:000.14,400,0,0.0
2229,22.84,1006.15,-2.42,000.38:000.88:000.14,400,0,0.0
2230,22.84,1006.16,-2.47,000.38:000.88:000.16,400,0,0.0
2231,22.84,1006.16,-2.47,000.38:000.88:000.15,400,0,0.0
2232,22.84,1006.16,-2.52,000.38:000.88:000.15,400,0,0.0
2233,22.84,1006.16,-2.5,000.38:000.88:000.15,400,0,0.0
2234,22.84,1006.16,-2.48,000.38:000.88:000.15,400,0,0.0
2235,22.84,1006.17,-2.54,000.38:000.88:000.14,400,0,0.0
2236,22.84,1006.17,-2.53,000.38:000.88:000.14,400,0,0.0
2237,22.84,1006.17,-2.52,000.38:000.88:000.14,400,0,0.0
2238,22.84,1006.16,-2.48,000.38:000.87:000.16,400,0,0.0
2239,22.84,1006.16,-2.51,000.38:000.88:000.15,400,0,0.0
2240,22.84,1006.16,-2.51,000.38:000.88:000.14,400,0,0.0
2241,22.84,1006.16,-2.52,000.38:000.88:000.14,400,0,0.0
2242,22.84,1006.16,-2.5,000.38:000.88:000.14,400,0,0.0
2243,22.84,1006.17,-2.54,000.38:000.88:000.14,400,0,0.0
2244,22.84,1006.17,-2.57,000.38:000.88:000.15,400,0,0.0
2245,22.84,1006.17,-2.57,000.38:000.88:000.14,400,0,0.0
2246,22.84,1006.17,-2.54,000.38:000.87:000.15,400,0,0.0
2247,22.84,1006.16,-2.5,000.38:000.87:000.14,400,0,0.0
2248,22.84,1006.16,-2.52,000.38:000.88:000.15,400,0,0.0
2249,22.84,1006.17,-2.55,000.38:000.88:000.15,400,0,0.0
2250,22.84,1006.16,-2.47,000.38:000.88:000.15,400,0,0.0
2251,22.84,1006.15,-2.41,000.38:000.87:000.14,400,0,0.0
2252,22.84,1006.15,-2.44,000.38:000.88:000.14,400,0,0.0
2253,22.84,1006.15,-2.4,000.38:000.87:000.14,400,0,0.0
2254,22.84,1006.15,-2.36,000.38:000.87:000.15,400,0,0.0
2255,22.84,1006.15,-2.38,000.38:000.88:000.15,400,0,0.0
2256,22.84,1006.14,-2.35,000.38:000.88:000.14,400,0,0.0
2257,22.84,1006.14,-2.35,000.38:000.87:000.15,400,1,0.0
2258,22.84,1006.14,-2.33,000.37:000.88:000.14,400,1,0.0
2259,22.84,1006.14,-2.33,000.38:000.88:000.15,400,0,0.0
2260,22.84,1006.14,-2.27,000.38:000.88:000.15,400,0,0.0
2261,22.85,1006.14,-2.35,000.38:000.88:000.14,400,0,0.0
2262,22.85,1006.14,-2.31,000.38:000.88:000.14,400,0,0.0
2263,22.85,1006.14,-2.3,000.38:000.87:000.15,400,0,0.0
2264,22.85,1006.14,-2.34,000.38:000.87:000.14,400,2,0.0
2265,22.85,1006.14,-2.27,000.38:000.88:000.14,400,6,0.0
2266,22.85,1006.14,-2.27,000.38:000.88:000.16,400,3,0.0
2267,22.85,1006.14,-2.32,000.38:000.88:000.14,400,6,0.0
2268,22.85,1006.14,-2.35,000.38:000.88:000.14,400,1,0.0
2269,22.85,1006.15,-2.36,000.38:000.88:000.14,400,0,0.0
2270,22.85,1006.15,-2.37,000.38:000.88:000.15,400,0,0.0
2271,22.85,1006.15,-2.38,000.38:000.88:000.15,400,3,0.0
2272,22.85,1006.14,-2.35,000.38:000.88:000.15,400,0,0.0
2273,22.85,1006.16,-2.44,000.37:000.88:000.15,400,1,0.0
2274,22.85,1006.15,-2.4,000.38:000.88:000.14,400,0,0.0
2275,22.85,1006.16,-2.44,000.38:000.88:000.15,400,0,0.0
2276,22.85,1006.16,-2.45,000.38:000.88:000.14,400,1,0.0
2277,22.85,1006.16,-2.44,000.38:000.88:000.15,400,5,0.0
2278,22.85,1006.16,-2.44,000.38:000.88:000.13,400,11,0.0
2279,22.85,1006.16,-2.44,000.37:000.88:000.15,400,4,0.0
2280,22.85,1006.16,-2.5,000.38:000.88:000.13,400,8,0.0
2281,22.85,1006.17,-2.54,000.37:000.88:000.14,400,6,0.0
2282,22.85,1006.17,-2.57,000.39:000.88:000.14,400,7,0.0
2283,22.85,1006.17,-2.53,000.38:000.88:000.15,400,7,0.0
2284,22.84,1006.17,-2.52,000.38:000.88:000.14,400,3,0.0
2285,22.84,1006.17,-2.56,000.38:000.88:000.14,400,1,0.0
2286,22.84,1006.16,-2.5,000.38:000.88:000.14,400,2,0.0
2287,22.84,1006.16,-2.52,000.38:000.88:000.15,400,7,0.0
2288,22.84,1006.17,-2.53,000.38:000.87:000.14,400,4,0.0
2289,22.84,1006.17,-2.55,000.38:000.88:000.14,400,6,0.0
2290,22.84,1006.16,-2.52,000.38:000.88:000.15,400,3,0.0
